swissValorNumber,companyLongName,ISIN_BC,LEI,ESGClassification,ESGFactorAVG
36294771,Amundi Valore Italia PIR,IT0005241440_282,549300IMUV88H7EUCC35,Social and employee matters,2.33
36294771,Amundi Valore Italia PIR,IT0005241440_282,549300IMUV88H7EUCC35,Energy efficiency,0.43
36294771,Amundi Valore Italia PIR,IT0005241440_282,549300IMUV88H7EUCC35,Environmental,89.03
36294771,Amundi Valore Italia PIR,IT0005241440_282,549300IMUV88H7EUCC35,Social,8.79
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Main criterias used for a first screening of ESG related products,2.67
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Scoping according to SFDR annex template,0.05
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Greenhouse gas emissions,1255.02
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Biodiversity,0.54
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Water,0.29
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Waste,1.29
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Social and employee matters,2.33
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Energy efficiency,0.43
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Environmental,89.03
36294801,Amundi Valore Italia PIR,IT0005241465_282,549300IMUV88H7EUCC35,Social,8.79
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Main criterias used for a first screening of ESG related products,2.81
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Scoping according to SFDR annex template,0.05
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Greenhouse gas emissions,858.17
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Biodiversity,0.37
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Water,0.33
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Waste,0.68
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Social and employee matters,8.41
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Energy efficiency,0.32
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Environmental,135.69
36973821,Amundi Primo Investimento,IT0005250243_282,549300JYIC6DYO8MJT41,Social,8.91
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Main criterias used for a first screening of ESG related products,2.81
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Scoping according to SFDR annex template,0.05
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Greenhouse gas emissions,858.17
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Biodiversity,0.37
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Water,0.33
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Waste,0.68
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Social and employee matters,8.41
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Energy efficiency,0.32
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Environmental,135.69
36973831,Amundi Primo Investimento,IT0005250268_282,549300JYIC6DYO8MJT41,Social,8.91
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Main criterias used for a first screening of ESG related products,2.67
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Scoping according to SFDR annex template,0.05
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Greenhouse gas emissions,1255.02
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Biodiversity,0.54
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Water,0.29
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Waste,1.29
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Social and employee matters,2.33
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Energy efficiency,0.43
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Environmental,89.03
36974846,Amundi Valore Italia PIR,IT0005250904_282,549300IMUV88H7EUCC35,Social,8.79
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Main criterias used for a first screening of ESG related products,2.81
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Scoping according to SFDR annex template,0.05
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Greenhouse gas emissions,858.17
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Biodiversity,0.37
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Water,0.33
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Waste,0.68
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Social and employee matters,8.41
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Energy efficiency,0.32
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Environmental,135.69
40655919,Amundi Primo Investimento,IT0005323131_282,549300JYIC6DYO8MJT41,Social,8.91
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Main criterias used for a first screening of ESG related products,4.19
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Scoping according to SFDR annex template,0.05
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Greenhouse gas emissions,36.88
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Biodiversity,0.21
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Water,46.24
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Waste,5.69
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Social and employee matters,0.19
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Environmental,21.98
45442516,Fondi Amundi Accumulazione - Amundi Accumulazione Disruption 2024,IT0005351371_282,5493001YVB0QT2WZMH47,Social,0.06
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Main criterias used for a first screening of ESG related products,4.14
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Scoping according to SFDR annex template,0.05
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Greenhouse gas emissions,81.74
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Biodiversity,0.17
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Water,37.02
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Waste,2.5
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Social and employee matters,0.17
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Environmental,21.26
45442535,Fondi Amundi Selezione - Amundi Selezione Benessere 2024,IT0005351322_282,549300L2HZP903921R66,Social,0.04
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Main criterias used for a first screening of ESG related products,4.2
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Scoping according to SFDR annex template,0.05
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Greenhouse gas emissions,130.95
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Biodiversity,0.22
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Water,46.3
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Waste,2.61
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Social and employee matters,0.21
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Environmental,22.58
46831184,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024,IT0005358046_282,549300IACVAV2DMHRC15,Social,0.06
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Main criterias used for a first screening of ESG related products,4.19
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Scoping according to SFDR annex template,0.05
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Greenhouse gas emissions,32.21
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Biodiversity,0.24
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Water,17.72
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Waste,6.54
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Social and employee matters,0.22
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Environmental,8.81
46831253,Amundi Private Megatrend 2023,IT0005340952_282,549300VRL9QGW366T617,Social,0.02
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Main criterias used for a first screening of ESG related products,4.14
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Scoping according to SFDR annex template,0.05
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Greenhouse gas emissions,111.44
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Biodiversity,0.18
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Water,37.28
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Waste,2.51
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Social and employee matters,0.17
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Environmental,21.28
46831570,Fondi Amundi Selezione - Amundi Selezione Benessere 05/2024,IT0005358061_282,5493005JTASGIDVJYP69,Social,0.04
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Main criterias used for a first screening of ESG related products,4.2
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Scoping according to SFDR annex template,0.05
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Greenhouse gas emissions,176.87
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Biodiversity,0.22
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Water,46.02
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Waste,2.57
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Social and employee matters,0.21
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Environmental,22.68
50049137,Fondi Amundi Accumulazione - Amundi Accumulazione Megatrend 2024 DUE,IT0005371106_282,549300UDIBTTJCU9RS91,Social,0.06
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Main criterias used for a first screening of ESG related products,4.18
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Scoping according to SFDR annex template,0.05
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Greenhouse gas emissions,181.53
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Biodiversity,0.17
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Water,42.26
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Waste,0.2
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Social and employee matters,0.16
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Environmental,23.62
50050310,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2024,IT0005381923_282,549300VBIR81CJSMRQ60,Social,0.06
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Main criterias used for a first screening of ESG related products,4.14
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Scoping according to SFDR annex template,0.05
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Greenhouse gas emissions,155.56
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Biodiversity,0.17
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Water,36.66
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Waste,2.53
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Social and employee matters,0.16
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Environmental,20.91
50071164,Fondi Amundi Selezione - Amundi Selezione Benessere 09/2024,IT0005371080_282,549300ZH6Y40CE66SV28,Social,0.04
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Main criterias used for a first screening of ESG related products,4.14
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Scoping according to SFDR annex template,0.05
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Greenhouse gas emissions,211.44
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Biodiversity,0.18
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Water,35.55
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Waste,2.45
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Social and employee matters,0.16
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Environmental,21.2
50071201,Fondi Amundi Selezione - Amundi Selezione Millennials 2024,IT0005381865_282,549300UA0SDKVKK4BX71,Social,0.04
50179504,Amundi Protezione 85,IT0005362832_282,5493005S8IA4V6IQ2F59,Main criterias used for a first screening of ESG related products,4.39
50179504,Amundi Protezione 85,IT0005362832_282,5493005S8IA4V6IQ2F59,Greenhouse gas emissions,216.64
50179504,Amundi Protezione 85,IT0005362832_282,5493005S8IA4V6IQ2F59,Biodiversity,0.41
50179504,Amundi Protezione 85,IT0005362832_282,5493005S8IA4V6IQ2F59,Water,2.19
50179504,Amundi Protezione 85,IT0005362832_282,5493005S8IA4V6IQ2F59,Waste,0.46
50179504,Amundi Protezione 85,IT0005362832_282,5493005S8IA4V6IQ2F59,Social and employee matters,0.41
50179504,Amundi Protezione 85,IT0005362832_282,5493005S8IA4V6IQ2F59,Environmental,52.52
50179504,Amundi Protezione 85,IT0005362832_282,5493005S8IA4V6IQ2F59,Social,0.05
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Main criterias used for a first screening of ESG related products,4.24
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Scoping according to SFDR annex template,0.05
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Greenhouse gas emissions,65.42
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Biodiversity,0.3
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Water,17.62
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Waste,4.68
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Social and employee matters,0.27
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Environmental,6.99
52347292,Fondi Amundi Private Stars - Amundi Private Sostenibile 2023,IT0005381907_282,5493003XUONU9OJDBE74,Social,0.01
52492035,Fondi Amundi Accumulazione - Amundi Accumulazione Mercati Emergenti 2025,IT0005389793_282,213800RBL697MZPL6149,Main criterias used for a first screening of ESG related products,4.18
